respondent_id,persona_seed,age,monthly_income,city_tier,primary_channel,category,price_sensitivity,quality_expectation,convenience_need,sustainability_attitude,willingness_to_pay,awareness,consideration,trial,repeat_purchase,monthly_purchase_frequency,satisfaction,nps,feedback_theme_seed,feedback_text,segment_id,segment
R001206,convenience_first,43,7207.03,new_tier_1,tmall,ready_to_drink,6.94,6.49,7.92,3.14,25.01,1,1,1,1,5,6.24,5,price,I compare price across platforms before purchase,2,Value Seekers
R001207,value_seekers,26,5992.25,tier_2,douyin,healthy_snack,7.05,5.93,5.53,4.88,14.97,1,1,0,0,0,5.42,6,delivery,delivery speed affects whether I choose the brand,2,Value Seekers
R001208,eco_advocates,18,28877.72,tier_2,tmall,personal_care,4.3,6.88,6.9,10.0,32.75,0,0,0,0,1,10.0,10,price,the price feels high without promotion,4,Eco Advocates
R001209,quality_first,47,16658.23,tier_3_plus,jd,home_cleaning,4.97,7.9,6.22,7.35,27.68,1,1,1,1,5,9.27,8,quality,quality improvement would make me repurchase more often,1,Quality Loyalists
R001210,convenience_first,24,6974.87,tier_3_plus,douyin,ready_to_drink,5.3,6.68,9.89,6.0,25.51,0,0,0,1,1,10.0,10,delivery,offline availability is not always convenient,3,Convenience Driven
R001211,new_explorers,33,15210.45,new_tier_1,tmall,healthy_snack,7.53,6.35,7.15,5.49,21.44,0,1,1,1,5,7.36,8,delivery,delivery speed affects whether I choose the brand,0,High Value Fans
R001212,new_explorers,31,9057.92,new_tier_1,jd,healthy_snack,6.97,6.17,6.96,6.28,21.65,1,1,1,1,5,8.49,9,packaging,portable packaging is useful for work and travel,0,High Value Fans
R001213,convenience_first,27,10208.41,tier_3_plus,jd,healthy_snack,5.06,6.0,9.99,6.9,27.17,1,1,1,1,9,9.61,9,delivery,delivery speed affects whether I choose the brand,3,Convenience Driven
R001214,value_seekers,40,16739.19,tier_1,offline_supermarket,personal_care,8.21,6.81,5.9,4.88,18.02,1,1,1,1,3,9.7,10,packaging,the packaging is convenient but could look more premium,0,High Value Fans
R001215,value_seekers,33,15076.6,new_tier_1,jd,home_cleaning,8.04,6.13,5.26,5.33,18.99,0,0,0,0,1,5.95,7,promotion,membership coupons can increase repeat purchase,2,Value Seekers
R001216,quality_first,50,9647.06,tier_3_plus,offline_supermarket,ready_to_drink,4.45,8.23,6.55,5.27,26.08,1,1,1,1,3,9.83,8,quality,the product quality is stable and trustworthy,1,Quality Loyalists
R001217,value_seekers,24,7237.4,tier_2,offline_supermarket,personal_care,9.49,7.09,4.47,5.77,19.27,1,1,1,1,2,8.42,8,sustainability,sustainability claims need to be more credible,0,High Value Fans
R001218,quality_first,26,11675.55,tier_1,douyin,ready_to_drink,3.99,9.27,6.2,5.31,33.6,1,1,1,1,5,8.63,9,quality,the product quality is stable and trustworthy,1,Quality Loyalists
R001219,new_explorers,24,21962.55,tier_2,douyin,ready_to_drink,5.7,7.27,6.27,5.12,27.64,1,1,0,0,2,7.83,9,delivery,delivery speed affects whether I choose the brand,0,High Value Fans
R001220,quality_first,26,18263.62,tier_1,jd,personal_care,4.03,8.74,6.44,6.63,37.68,0,1,1,1,4,9.25,8,quality,I care about ingredients and product safety,1,Quality Loyalists
R001221,quality_first,22,16645.43,new_tier_1,douyin,healthy_snack,3.38,9.24,6.41,6.99,31.74,0,0,0,0,0,8.47,10,quality,the product quality is stable and trustworthy,1,Quality Loyalists
R001222,eco_advocates,34,17309.6,tier_1,douyin,ready_to_drink,4.19,7.52,6.56,10.0,31.02,1,1,0,1,5,8.43,9,promotion,livestream promotion helps me discover new products,4,Eco Advocates
R001223,eco_advocates,30,12293.93,new_tier_1,douyin,personal_care,3.05,6.35,7.44,8.15,26.85,1,1,1,1,1,10.0,10,sustainability,I prefer brands with recyclable packaging,4,Eco Advocates
R001224,quality_first,35,8440.27,tier_2,offline_supermarket,ready_to_drink,4.8,9.57,8.12,7.03,31.93,0,0,0,1,4,10.0,10,quality,the product quality is stable and trustworthy,1,Quality Loyalists
R001225,convenience_first,33,10260.02,tier_2,tmall,healthy_snack,6.58,7.8,9.42,7.36,32.63,1,1,0,0,0,10.0,8,packaging,the packaging is convenient but could look more premium,3,Convenience Driven
R001226,convenience_first,20,35867.2,tier_2,douyin,ready_to_drink,5.8,5.96,7.72,5.36,26.16,0,0,1,0,0,6.72,6,quality,I care about ingredients and product safety,2,Value Seekers
R001227,eco_advocates,30,8819.96,new_tier_1,jd,personal_care,5.23,8.11,5.31,9.1,36.21,1,1,1,1,2,10.0,9,promotion,membership coupons can increase repeat purchase,4,Eco Advocates
R001228,value_seekers,21,24366.43,new_tier_1,tmall,home_cleaning,10.0,5.78,6.68,6.07,19.56,1,1,1,1,7,7.23,8,quality,quality improvement would make me repurchase more often,0,High Value Fans
R001229,eco_advocates,22,13244.53,tier_2,tmall,ready_to_drink,4.13,8.94,6.74,7.62,34.69,1,1,1,1,4,9.91,9,price,discount bundles make me more willing to buy,1,Quality Loyalists
R001230,value_seekers,24,6431.4,tier_2,offline_supermarket,healthy_snack,9.52,7.9,5.4,4.21,19.51,1,0,0,1,1,6.87,7,price,I compare price across platforms before purchase,2,Value Seekers
R001231,convenience_first,26,12654.5,tier_2,jd,home_cleaning,5.89,6.26,8.24,5.09,27.34,0,0,0,1,3,9.17,8,promotion,livestream promotion helps me discover new products,3,Convenience Driven
R001232,new_explorers,30,7950.52,tier_3_plus,douyin,healthy_snack,6.97,7.5,6.92,4.65,16.25,0,0,0,1,3,8.03,7,price,I compare price across platforms before purchase,0,High Value Fans
R001233,value_seekers,28,6958.64,tier_2,tmall,home_cleaning,8.83,7.28,5.74,4.71,13.0,1,1,0,0,0,6.27,5,price,discount bundles make me more willing to buy,2,Value Seekers
R001234,eco_advocates,28,14344.18,new_tier_1,tmall,ready_to_drink,4.7,8.08,6.56,9.9,36.45,0,0,0,0,0,10.0,10,sustainability,I prefer brands with recyclable packaging,4,Eco Advocates
R001235,quality_first,33,8062.45,tier_2,xiaohongshu,ready_to_drink,4.47,8.79,5.69,6.35,38.78,1,1,1,1,2,9.72,10,price,discount bundles make me more willing to buy,1,Quality Loyalists
R001236,value_seekers,33,8583.98,tier_2,douyin,healthy_snack,9.56,6.17,5.34,4.27,13.58,1,1,1,1,3,5.9,5,price,discount bundles make me more willing to buy,2,Value Seekers
R001237,convenience_first,34,10443.74,tier_2,jd,personal_care,5.51,7.22,9.42,5.28,26.51,0,0,0,1,2,7.85,8,delivery,offline availability is not always convenient,3,Convenience Driven
R001238,value_seekers,26,5617.95,tier_2,douyin,healthy_snack,9.04,4.47,6.5,4.65,15.95,0,1,1,1,4,6.16,6,price,the price feels high without promotion,2,Value Seekers
R001239,quality_first,18,13108.85,tier_2,xiaohongshu,home_cleaning,4.34,9.13,7.07,5.25,37.11,0,0,0,0,1,9.3,9,delivery,stockouts make me switch to other brands,1,Quality Loyalists
R001240,convenience_first,18,11825.34,tier_2,douyin,personal_care,4.32,7.96,9.11,6.15,27.4,0,0,0,0,0,10.0,9,delivery,delivery speed affects whether I choose the brand,3,Convenience Driven
R001241,eco_advocates,30,6512.49,tier_2,xiaohongshu,healthy_snack,6.11,6.28,6.38,8.11,31.92,0,0,0,1,2,9.97,10,promotion,KOL reviews are useful but need to be authentic,4,Eco Advocates
R001242,eco_advocates,22,12074.56,tier_2,offline_supermarket,healthy_snack,3.89,7.01,6.43,9.1,35.71,1,1,1,1,6,9.62,7,delivery,delivery speed affects whether I choose the brand,4,Eco Advocates
R001243,new_explorers,30,8496.62,tier_1,xiaohongshu,healthy_snack,7.39,6.75,6.64,6.73,16.78,1,1,1,0,0,8.85,9,price,the price feels high without promotion,0,High Value Fans
R001244,quality_first,40,5834.32,new_tier_1,tmall,personal_care,4.17,8.2,6.46,6.96,37.25,1,1,0,0,0,10.0,9,quality,quality improvement would make me repurchase more often,1,Quality Loyalists
R001245,new_explorers,31,20780.31,new_tier_1,jd,personal_care,6.17,5.14,7.33,4.47,18.75,1,1,1,1,7,10.0,9,packaging,portable packaging is useful for work and travel,3,Convenience Driven
R001246,new_explorers,20,5460.43,new_tier_1,xiaohongshu,healthy_snack,8.35,4.94,6.07,4.91,14.46,1,0,1,1,5,7.91,9,quality,the product quality is stable and trustworthy,0,High Value Fans
R001247,quality_first,26,12289.5,tier_3_plus,tmall,home_cleaning,3.14,8.44,8.02,5.22,33.78,1,1,1,1,5,8.47,8,quality,the product quality is stable and trustworthy,1,Quality Loyalists
R001248,value_seekers,26,8244.34,tier_1,douyin,home_cleaning,8.45,6.2,6.16,4.59,9.88,1,1,1,1,2,6.88,7,price,I compare price across platforms before purchase,2,Value Seekers
R001249,quality_first,29,10487.16,tier_3_plus,offline_supermarket,ready_to_drink,4.96,8.47,7.24,4.74,25.66,1,1,0,1,4,9.36,10,packaging,the package design should show product benefits more clearly,1,Quality Loyalists
R001250,eco_advocates,18,7369.64,tier_3_plus,tmall,home_cleaning,5.96,8.48,6.68,8.77,30.36,1,1,1,1,2,9.38,10,sustainability,sustainability claims need to be more credible,4,Eco Advocates
R001251,convenience_first,33,4134.17,tier_2,tmall,personal_care,5.22,7.47,8.32,5.18,28.97,1,1,1,1,7,10.0,10,packaging,the packaging is convenient but could look more premium,3,Convenience Driven
R001252,value_seekers,20,10544.41,tier_2,jd,personal_care,9.35,5.68,4.37,3.44,13.81,1,1,1,0,2,5.35,5,quality,I care about ingredients and product safety,2,Value Seekers
R001253,new_explorers,30,15792.91,new_tier_1,jd,ready_to_drink,4.59,5.91,7.47,6.64,21.78,1,1,0,1,3,8.19,9,quality,quality improvement would make me repurchase more often,3,Convenience Driven
R001254,convenience_first,29,7474.38,new_tier_1,offline_supermarket,healthy_snack,6.34,7.49,9.82,4.45,22.62,1,1,1,1,2,9.44,10,price,the price feels high without promotion,3,Convenience Driven
R001255,value_seekers,29,6411.68,tier_2,private_domain,ready_to_drink,8.95,5.34,5.85,4.85,13.72,0,0,1,1,1,5.46,4,packaging,portable packaging is useful for work and travel,2,Value Seekers
R001256,eco_advocates,47,8881.39,tier_2,xiaohongshu,ready_to_drink,4.11,8.26,5.16,9.48,32.14,1,1,0,0,0,8.76,8,sustainability,low carbon packaging would improve brand impression,4,Eco Advocates
R001257,convenience_first,24,17107.97,tier_3_plus,tmall,home_cleaning,5.5,6.92,7.17,4.29,28.12,1,1,0,0,0,7.72,9,delivery,offline availability is not always convenient,3,Convenience Driven
R001258,quality_first,34,8612.01,tier_2,offline_supermarket,personal_care,4.08,7.93,7.39,5.94,33.87,1,1,1,0,2,8.09,9,quality,I care about ingredients and product safety,1,Quality Loyalists
R001259,convenience_first,31,22140.74,new_tier_1,tmall,healthy_snack,6.1,7.3,9.58,5.02,25.14,1,1,1,1,3,9.06,7,price,I compare price across platforms before purchase,3,Convenience Driven
R001260,convenience_first,40,19582.23,tier_3_plus,jd,healthy_snack,4.66,7.6,8.25,3.77,29.04,0,1,1,1,5,9.88,10,promotion,KOL reviews are useful but need to be authentic,3,Convenience Driven
R001261,new_explorers,22,10724.63,tier_1,douyin,healthy_snack,6.34,6.5,7.36,5.85,22.09,1,1,0,0,0,7.8,8,price,discount bundles make me more willing to buy,0,High Value Fans
R001262,convenience_first,37,6607.92,tier_3_plus,xiaohongshu,healthy_snack,5.86,7.88,8.72,4.4,28.41,1,1,1,1,1,9.36,8,quality,the product quality is stable and trustworthy,3,Convenience Driven
R001263,quality_first,24,9221.28,new_tier_1,tmall,personal_care,4.8,8.74,6.6,5.96,34.36,1,1,1,1,1,10.0,10,delivery,offline availability is not always convenient,1,Quality Loyalists
R001264,quality_first,18,7077.17,new_tier_1,tmall,healthy_snack,4.25,8.84,6.16,5.7,33.06,0,0,0,1,2,8.82,8,quality,the product quality is stable and trustworthy,1,Quality Loyalists
R001265,value_seekers,18,5425.45,new_tier_1,xiaohongshu,personal_care,8.11,5.45,4.36,5.76,14.13,0,0,0,0,0,6.17,6,quality,I care about ingredients and product safety,2,Value Seekers
R001266,quality_first,35,7933.13,new_tier_1,jd,healthy_snack,4.44,9.2,6.4,5.2,31.07,0,0,0,1,7,10.0,9,promotion,KOL reviews are useful but need to be authentic,1,Quality Loyalists
R001267,eco_advocates,20,12141.49,new_tier_1,offline_supermarket,personal_care,3.36,7.38,5.92,10.0,32.77,1,1,1,1,2,10.0,9,price,I compare price across platforms before purchase,4,Eco Advocates
R001268,quality_first,35,12596.67,new_tier_1,xiaohongshu,personal_care,3.12,8.44,6.71,5.84,35.26,1,1,1,1,6,9.92,9,delivery,stockouts make me switch to other brands,1,Quality Loyalists
R001269,eco_advocates,38,28926.47,new_tier_1,douyin,personal_care,4.81,8.4,5.76,7.58,37.08,0,1,0,1,2,8.46,8,quality,the product quality is stable and trustworthy,4,Eco Advocates
R001270,quality_first,37,9753.93,tier_2,jd,personal_care,4.49,10.0,5.71,7.5,33.48,1,1,0,1,5,10.0,10,quality,quality improvement would make me repurchase more often,1,Quality Loyalists
R001271,convenience_first,51,12147.88,tier_3_plus,private_domain,personal_care,6.05,6.96,9.58,3.88,30.76,1,1,1,1,3,10.0,9,delivery,stockouts make me switch to other brands,3,Convenience Driven
R001272,value_seekers,27,25888.98,new_tier_1,douyin,personal_care,8.01,6.97,5.94,6.36,22.55,0,1,1,1,6,8.47,10,price,I compare price across platforms before purchase,0,High Value Fans
R001273,value_seekers,46,11337.72,tier_3_plus,jd,healthy_snack,9.32,7.04,6.0,6.19,16.84,0,0,0,0,1,7.47,7,promotion,KOL reviews are useful but need to be authentic,0,High Value Fans
R001274,quality_first,33,12973.64,tier_1,douyin,ready_to_drink,5.47,9.35,7.17,6.36,29.24,1,1,1,1,3,10.0,9,price,the price feels high without promotion,1,Quality Loyalists
R001275,new_explorers,25,12988.08,new_tier_1,jd,ready_to_drink,5.77,7.05,6.11,6.45,15.34,1,1,0,0,3,8.35,10,packaging,the packaging is convenient but could look more premium,0,High Value Fans
R001276,eco_advocates,26,4243.21,tier_3_plus,tmall,healthy_snack,4.69,7.06,6.86,9.46,24.99,0,0,0,1,5,8.76,9,sustainability,low carbon packaging would improve brand impression,4,Eco Advocates
R001277,value_seekers,28,16368.26,tier_2,tmall,home_cleaning,7.94,6.56,5.88,4.95,10.29,0,0,1,1,2,6.19,5,quality,quality improvement would make me repurchase more often,2,Value Seekers
R001278,quality_first,24,8137.91,tier_3_plus,tmall,personal_care,5.17,8.94,6.95,6.09,29.28,0,0,0,0,0,8.46,7,promotion,livestream promotion helps me discover new products,1,Quality Loyalists
R001279,value_seekers,32,7697.3,tier_2,jd,ready_to_drink,10.0,6.32,4.25,5.44,15.2,1,1,1,1,4,7.63,7,price,discount bundles make me more willing to buy,0,High Value Fans
R001280,convenience_first,31,7325.66,tier_2,tmall,ready_to_drink,5.44,7.27,8.64,5.09,25.42,0,0,1,1,2,9.08,10,promotion,membership coupons can increase repeat purchase,3,Convenience Driven
R001281,new_explorers,18,8484.83,new_tier_1,tmall,personal_care,6.61,7.56,6.39,6.54,19.81,0,0,0,0,1,9.84,9,promotion,membership coupons can increase repeat purchase,0,High Value Fans
R001282,convenience_first,27,14931.94,new_tier_1,douyin,home_cleaning,5.94,7.68,8.29,4.78,25.85,0,1,1,1,0,9.41,9,packaging,the package design should show product benefits more clearly,3,Convenience Driven
R001283,eco_advocates,20,10447.45,new_tier_1,douyin,home_cleaning,5.08,7.71,6.97,7.93,31.15,1,1,1,0,2,7.3,6,quality,I care about ingredients and product safety,4,Eco Advocates
R001284,quality_first,32,7666.88,tier_3_plus,offline_supermarket,home_cleaning,4.89,8.67,6.63,7.91,32.5,0,1,1,0,2,9.85,9,promotion,livestream promotion helps me discover new products,1,Quality Loyalists
R001285,eco_advocates,34,6158.24,tier_3_plus,private_domain,personal_care,6.55,6.03,5.25,9.63,35.97,0,1,0,0,0,6.08,3,promotion,membership coupons can increase repeat purchase,2,Value Seekers
R001286,quality_first,41,8664.91,tier_2,offline_supermarket,home_cleaning,4.76,7.71,6.74,5.89,29.02,1,1,0,0,0,8.39,9,promotion,livestream promotion helps me discover new products,1,Quality Loyalists
R001287,eco_advocates,35,13647.32,tier_2,xiaohongshu,personal_care,3.86,8.97,6.88,9.03,36.66,0,1,1,1,3,10.0,10,quality,I care about ingredients and product safety,4,Eco Advocates
R001288,value_seekers,42,10874.71,tier_1,douyin,healthy_snack,6.71,5.58,6.33,4.76,19.59,0,0,1,1,3,7.68,7,price,the price feels high without promotion,0,High Value Fans
R001289,eco_advocates,28,14655.76,tier_2,offline_supermarket,healthy_snack,4.41,7.84,6.53,9.38,34.97,1,1,1,1,6,8.87,9,promotion,livestream promotion helps me discover new products,4,Eco Advocates
R001290,value_seekers,20,10115.56,new_tier_1,private_domain,healthy_snack,9.55,6.22,5.68,4.92,20.49,0,1,0,0,0,6.81,4,promotion,livestream promotion helps me discover new products,2,Value Seekers
R001291,quality_first,37,7631.28,tier_2,private_domain,personal_care,4.2,7.92,6.26,6.21,31.61,0,1,0,0,1,9.99,10,promotion,membership coupons can increase repeat purchase,1,Quality Loyalists
R001292,quality_first,37,5306.19,tier_3_plus,douyin,personal_care,4.54,8.54,7.22,6.99,24.27,0,1,0,0,0,9.67,9,quality,I care about ingredients and product safety,1,Quality Loyalists
R001293,quality_first,30,14920.92,new_tier_1,douyin,healthy_snack,5.95,7.9,6.56,7.47,34.51,1,1,1,1,2,7.06,6,promotion,livestream promotion helps me discover new products,4,Eco Advocates
R001294,value_seekers,47,4105.36,tier_2,tmall,ready_to_drink,8.77,7.1,4.8,5.4,17.9,1,1,0,1,0,9.31,9,packaging,portable packaging is useful for work and travel,0,High Value Fans
R001295,convenience_first,23,9237.49,tier_2,douyin,personal_care,6.81,6.94,8.27,6.98,28.43,1,1,1,1,2,8.59,10,delivery,offline availability is not always convenient,3,Convenience Driven
R001296,convenience_first,32,5654.13,new_tier_1,private_domain,ready_to_drink,5.93,7.06,9.22,5.36,26.97,1,1,1,0,1,7.96,6,delivery,stockouts make me switch to other brands,3,Convenience Driven
R001297,value_seekers,24,8241.45,tier_1,douyin,ready_to_drink,8.03,6.18,7.41,3.62,17.49,1,1,1,1,4,8.55,6,price,I compare price across platforms before purchase,0,High Value Fans
R001298,eco_advocates,21,6012.14,tier_2,jd,ready_to_drink,4.25,8.15,7.74,8.25,31.75,1,1,1,1,6,9.47,10,quality,the product quality is stable and trustworthy,4,Eco Advocates
R001299,convenience_first,31,27077.68,new_tier_1,private_domain,healthy_snack,5.02,7.41,9.6,5.02,30.86,1,1,1,1,1,10.0,9,delivery,stockouts make me switch to other brands,3,Convenience Driven
R001300,new_explorers,25,21567.43,tier_2,private_domain,ready_to_drink,6.48,6.46,5.8,7.32,27.95,0,1,1,0,4,7.56,9,quality,the product quality is stable and trustworthy,0,High Value Fans
R001301,new_explorers,44,16741.25,tier_3_plus,jd,ready_to_drink,7.03,7.01,4.57,6.58,25.53,1,1,1,1,5,8.73,8,packaging,the packaging is convenient but could look more premium,0,High Value Fans
R001302,new_explorers,26,10010.32,new_tier_1,tmall,ready_to_drink,5.54,6.53,8.05,6.63,20.35,1,1,1,1,4,10.0,10,promotion,membership coupons can increase repeat purchase,3,Convenience Driven
R001303,new_explorers,33,7445.77,tier_1,jd,healthy_snack,7.86,6.69,7.24,6.65,20.99,0,0,0,0,0,6.11,6,price,the price feels high without promotion,2,Value Seekers
R001304,new_explorers,36,13640.33,tier_3_plus,tmall,healthy_snack,6.25,6.59,6.2,5.87,20.32,1,1,1,1,3,6.58,8,promotion,livestream promotion helps me discover new products,0,High Value Fans
R001305,new_explorers,30,7104.24,tier_1,douyin,ready_to_drink,7.38,5.82,8.04,5.76,17.53,0,1,1,1,2,9.19,9,promotion,membership coupons can increase repeat purchase,0,High Value Fans
R001306,new_explorers,44,4245.2,tier_3_plus,offline_supermarket,healthy_snack,5.81,8.13,6.48,6.57,23.71,1,1,1,0,3,6.35,8,sustainability,I prefer brands with recyclable packaging,0,High Value Fans
R001307,quality_first,34,10390.51,new_tier_1,douyin,personal_care,5.02,9.28,6.71,7.16,27.37,0,0,0,0,1,9.13,10,packaging,portable packaging is useful for work and travel,1,Quality Loyalists
R001308,value_seekers,22,5513.45,tier_3_plus,tmall,healthy_snack,9.09,6.31,5.93,4.88,12.94,1,1,1,1,0,8.39,8,quality,the product quality is stable and trustworthy,0,High Value Fans
